"YearStart","YearEnd","LocationAbbr","LocationDesc","DataSource","Topic","Question","Response","DataValueUnit","DataValueType","DataValue","DataValueAlt","DataValueFootnoteSymbol","DatavalueFootnote","LowConfidenceLimit","HighConfidenceLimit","StratificationCategory1","Stratification1","StratificationCategory2","Stratification2","StratificationCategory3","Stratification3","GeoLocation","ResponseID","LocationID","TopicID","QuestionID","DataValueTypeID","StratificationCategoryID1","StratificationID1","StratificationCategoryID2","StratificationID2","StratificationCategoryID3","StratificationID3"
2016,2016,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.1","35.1",NULL,NULL,"34.2","36","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"34.7","36.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.0","33",NULL,NULL,"32.1","33.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2018,2018,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.0","32",NULL,NULL,"31.2","32.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2018,2018,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.6","35.6",NULL,NULL,"34.7","36.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.6","31.6",NULL,NULL,"30.4","32.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2019,2019,"AZ","Arizona","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.6","34.6",NULL,NULL,"33.3","35.9","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-111.76381127699972 34.865970280000454)",NULL,"04","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.2","34.2",NULL,NULL,"33.6","34.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2010,2010,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.9","38.9",NULL,NULL,"38.3","39.4","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.5","34.5",NULL,NULL,"33.9","35","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2011,2011,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.6","38.6",NULL,NULL,"38.1","39","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.6","38.6",NULL,NULL,"38.2","39","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.1","34.1",NULL,NULL,"33.6","34.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.2","35.2",NULL,NULL,"34.7","35.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","38.3","38.3",NULL,NULL,"37.8","38.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.0","34",NULL,NULL,"33.6","34.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2014,2014,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","37.0","37",NULL,NULL,"36.5","37.4","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.5","36.5",NULL,NULL,"36.1","36.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2015,2015,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.9","33.9",NULL,NULL,"33.4","34.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","36.7","36.7",NULL,NULL,"36.2","37.2","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2016,2016,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.1","34.1",NULL,NULL,"33.7","34.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.3","33.3",NULL,NULL,"32.8","33.9","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"35.3","36.1","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2018,2018,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.9","31.9",NULL,NULL,"31.4","32.4","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2018,2018,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.9","34.9",NULL,NULL,"34.4","35.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2019,2019,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.9","31.9",NULL,NULL,"31.2","32.6","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"CA","California","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.8","34.8",NULL,NULL,"34.1","35.4","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-120.99999953799971 37.63864012300047)",NULL,"06","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.2","33.2",NULL,NULL,"31.8","34.5","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2010,2010,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","35.7","35.7",NULL,NULL,"34.6","36.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.2","34.2",NULL,NULL,"33.1","35.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.5","33.5",NULL,NULL,"32.3","34.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2012,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.8","32.8",NULL,NULL,"31.7","33.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2012,2012,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.0","32",NULL,NULL,"30.8","33.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.9","34.9",NULL,NULL,"33.7","36.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.8","33.8",NULL,NULL,"32.7","34.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.1","33.1",NULL,NULL,"31.9","34.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.2","33.2",NULL,NULL,"32.1","34.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2015,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.4","33.4",NULL,NULL,"32.2","34.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2015,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"31.2","33","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2016,2016,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.2","32.2",NULL,NULL,"31.1","33.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2016,2016,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.5","30.5",NULL,NULL,"29.4","31.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2017,2017,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.8","31.8",NULL,NULL,"30.8","32.8","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2017,2017,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.9","32.9",NULL,NULL,"31.7","34.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2018,2018,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"31","33.2","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2018,2018,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.2","30.2",NULL,NULL,"29.3","31.2","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2019,2019,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.5","31.5",NULL,NULL,"30.1","33","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2019,2019,"CO","Colorado","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.9","28.9",NULL,NULL,"27.4","30.4","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-106.13361092099967 38.843840757000464)",NULL,"08","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2010,2010,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.5","30.5",NULL,NULL,"29.3","31.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2010,2010,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","34.7","34.7",NULL,NULL,"33.3","36","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.8","33.8",NULL,NULL,"32.5","35.1","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2011,2011,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","31.9","31.9",NULL,NULL,"30.4","33.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2012,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.5","29.5",NULL,NULL,"28.3","30.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2012,2012,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.3","33.3",NULL,NULL,"32.3","34.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2013,2013,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.4","30.4",NULL,NULL,"29","31.8","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2013,2013,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.4","33.4",NULL,NULL,"32.3","34.5","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.6","33.6",NULL,NULL,"32.5","34.7","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2014,2014,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.6","29.6",NULL,NULL,"28.3","31","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2015,2015,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","32.1","32.1",NULL,NULL,"31","33.3","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2015,2015,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.5","29.5",NULL,NULL,"28.1","31","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2016,2016,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","33.8","33.8",NULL,NULL,"32.7","34.9","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2016,2016,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.9","28.9",NULL,NULL,"27.6","30.1","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","28.2","28.2",NULL,NULL,"27","29.3","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
2017,2017,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","30.8","30.8",NULL,NULL,"29.5","32","Gender","Female",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENF",NULL,NULL,NULL,NULL
2018,2018,"CT","Connecticut","ACS 1-Year Estimates","Disability","Disability among adults aged >= 65 years",NULL,"%","Crude Prevalence","29.2","29.2",NULL,NULL,"27.7","30.7","Gender","Male",NULL,NULL,NULL,NULL,"POINT (-72.64984095199964 41.56266102000046)",NULL,"09","DIS","DIS1_0","CRDPREV","GENDER","GENM",NULL,NULL,NULL,NULL
